-123	23	155.343	400.000		19.000	19.000
-123	24	155.343	400.000		19.000	19.000
-123	25	155.343	400.000		19.000	19.000
-123	26	155.343	400.000		13.000	13.000
-123	27	155.343	400.000		9.000	9.000
-123	28	155.343	400.000		6.000	6.000
-123	29	155.343	400.000		14.000	14.000
-123	30	155.343	400.000		5.000	5.000
-123	31	155.343	400.000		4.000	4.000
-123	32	155.343	400.000		3.000	3.000
-123	33	155.343	400.000		5.000	5.000
-123	34	155.343	400.000		2.000	2.000
-123	35	155.343	400.000		3.000	3.000
-123	36	155.343	400.000		5.000	5.000
-123	37	155.343	400.000		0.000	0.000
-123	38	155.343	400.000		2.000	2.000
-123	39	155.343	400.000		1.000	1.000
-123	40	155.343	400.000		1.000	1.000
-123	41	155.343	400.000		0.000	0.000
-123	42	155.343	400.000		0.000	0.000
-122	-44	155.343	400.000		0.000	0.000
-122	-43	155.343	400.000		0.000	0.000
-122	-42	155.343	400.000		0.000	0.000
-122	-41	155.343	400.000		0.000	0.000
-122	-40	155.343	400.000		2.000	2.000
-122	-39	155.343	400.000		3.000	3.000
-122	-38	155.343	400.000		2.000	2.000
-122	-37	155.343	400.000		3.000	3.000
-122	-36	155.343	400.000		5.000	5.000
-122	-35	155.343	400.000		5.000	5.000
-122	-34	155.343	400.000		9.000	9.000
-122	-33	155.343	400.000		9.000	9.000
-122	-32	155.343	400.000		9.000	9.000
-122	-31	155.343	400.000		8.000	8.000
-122	-30	155.343	400.000		18.000	18.000
-122	-29	155.343	400.000		18.000	18.000
-122	-28	155.343	400.000		16.000	16.000
-122	-27	155.343	400.000		19.000	19.000
-122	-26	155.343	400.000		18.000	18.000
-122	-25	155.343	400.000		20.000	20.000
-122	-24	155.343	400.000		27.000	27.000
-122	-23	155.343	400.000		29.000	29.000
-122	-22	155.343	400.000		34.000	34.000
-122	-21	155.343	400.000		26.000	26.000
-122	-20	155.343	400.000		34.000	34.000
-122	-19	155.343	400.000		22.000	22.000
-122	-18	155.343	400.000		32.000	32.000
-122	-17	155.343	400.000		25.000	25.000
-122	-16	155.343	400.000		26.000	26.000
-122	-15	155.343	400.000		34.000	34.000
-122	-14	155.343	400.000		28.000	28.000
-122	-13	155.343	400.000		29.000	29.000
-122	-12	155.343	400.000		35.000	35.000
-122	-11	155.343	400.000		40.000	40.000
-122	-10	155.343	400.000		28.000	28.000
-122	-9	155.343	400.000		35.000	35.000
-122	-8	155.343	400.000		37.000	37.000
-122	-7	155.343	400.000		30.000	30.000
-122	-6	155.343	400.000		35.000	35.000
-122	-5	155.343	400.000		30.000	30.000
-122	-4	155.343	400.000		29.000	29.000
-122	-3	155.343	400.000		33.000	33.000
-122	-2	155.343	400.000		27.000	27.000
-122	-1	155.343	400.000		35.000	35.000
-122	0	155.343	400.000		29.000	29.000
-122	1	155.343	400.000		31.000	31.000
-122	2	155.343	400.000		26.000	26.000
-122	3	155.343	400.000		37.000	37.000
-122	4	155.343	400.000		32.000	32.000
-122	5	155.343	400.000		33.000	33.000
-122	6	155.343	400.000		35.000	35.000
-122	7	155.343	400.000		31.000	31.000
-122	8	155.343	400.000		25.000	25.000
-122	9	155.343	400.000		31.000	31.000
-122	10	155.343	400.000		21.000	21.000
-122	11	155.343	400.000		36.000	36.000
-122	12	155.343	400.000		32.000	32.000
-122	13	155.343	400.000		34.000	34.000
-122	14	155.343	400.000		30.000	30.000
-122	15	155.343	400.000		29.000	29.000
-122	16	155.343	400.000		31.000	31.000
-122	17	155.343	400.000		28.000	28.000
-122	18	155.343	400.000		34.000	34.000
-122	19	155.343	400.000		31.000	31.000
-122	20	155.343	400.000		20.000	20.000
-122	21	155.343	400.000		24.000	24.000
-122	22	155.343	400.000		32.000	32.000
-122	23	155.343	400.000		27.000	27.000
-122	24	155.343	400.000		21.000	21.000
-122	25	155.343	400.000		14.000	14.000
-122	26	155.343	400.000		26.000	26.000
-122	27	155.343	400.000		24.000	24.000
-122	28	155.343	400.000		18.000	18.000
-122	29	155.343	400.000		18.000	18.000
-122	30	155.343	400.000		16.000	16.000
-122	31	155.343	400.000		13.000	13.000
-122	32	155.343	400.000		12.000	12.000
-122	33	155.343	400.000		2.000	2.000
-122	34	155.343	400.000		6.000	6.000
-122	35	155.343	400.000		7.000	7.000
-122	36	155.343	400.000		6.000	6.000
-122	37	155.343	400.000		2.000	2.000
-122	38	155.343	400.000		4.000	4.000
-122	39	155.343	400.000		1.000	1.000
-122	40	155.343	400.000		4.000	4.000
-122	41	155.343	400.000		1.000	1.000
-122	42	155.343	400.000		1.000	1.000
-122	43	155.343	400.000		0.000	0.000
-122	44	155.343	400.000		1.000	1.000
-121	-47	155.343	400.000		3.000	3.000
-121	-46	155.343	400.000		0.000	0.000
-121	-45	155.343	400.000		0.000	0.000
-121	-44	155.343	400.000		2.000	2.000
-121	-43	155.343	400.000		2.000	2.000
-121	-42	155.343	400.000		2.000	2.000
-121	-41	155.343	400.000		1.000	1.000
-121	-40	155.343	400.000		2.000	2.000
-121	-39	155.343	400.000		6.000	6.000
-121	-38	155.343	400.000		4.000	4.000
-121	-37	155.343	400.000		5.000	5.000
-121	-36	155.343	400.000		9.000	9.000
-121	-35	155.343	400.000		12.000	12.000
-121	-34	155.343	400.000		14.000	14.000
-121	-33	155.343	400.000		15.000	15.000
-121	-32	155.343	400.000		16.000	16.000
-121	-31	155.343	400.000		17.000	17.000
-121	-30	155.343	400.000		18.000	18.000
-121	-29	155.343	400.000		19.000	19.000
-121	-28	155.343	400.000		23.000	23.000
-121	-27	155.343	400.000		21.000	21.000
-121	-26	155.343	400.000		21.000	21.000
-121	-25	155.343	400.000		25.000	25.000
-121	-24	155.343	400.000		27.000	27.000
-121	-23	155.343	400.000		32.000	32.000
-121	-22	155.343	400.000		29.000	29.000
-121	-21	155.343	400.000		23.000	23.000
-121	-20	155.343	400.000		31.000	31.000
-121	-19	155.343	400.000		30.000	30.000
-121	-18	155.343	400.000		28.000	28.000
-121	-17	155.343	400.000		37.000	37.000
-121	-16	155.343	400.000		29.000	29.000
-121	-15	155.343	400.000		34.000	34.000
-121	-14	155.343	400.000		41.000	41.000
-121	-13	155.343	400.000		35.000	35.000
-121	-12	155.343	400.000		25.000	25.000
-121	-11	155.343	400.000		33.000	33.000
-121	-10	155.343	400.000		41.000	41.000
-121	-9	155.343	400.000		35.000	35.000
-121	-8	155.343	400.000		35.000	35.000
-121	-7	155.343	400.000		32.000	32.000
-121	-6	155.343	400.000		39.000	39.000
-121	-5	155.343	400.000		38.000	38.000
-121	-4	155.343	400.000		42.000	42.000
-121	-3	155.343	400.000		30.000	30.000
-121	-2	155.343	400.000		41.000	41.000
-121	-1	155.343	400.000		39.000	39.000
-121	0	155.343	400.000		36.000	36.000
-121	1	155.343	400.000		38.000	38.000
